file_id	file_name	file_size	case_id	sample_id
cdfe79d9-a0bd-4700-937f-07bd0ee51d73	61348250-68d8-4cef-b6f9-68a68d35508f.rna_seq.augmented_star_gene_counts.tsv	4228240	9b13927c-7357-44fd-8385-92ae6a656b7d	b98aa84f-5144-4062-badc-32e89368d684
f8b403a1-37cf-4acb-b5d7-b3437fafa7f8	5e4626c1-dcf9-4781-a2e7-f6afca7e2ee7.rna_seq.augmented_star_gene_counts.tsv	4243051	9d166970-07c8-4ca3-9cfa-ed0049df9ecc	50463a25-4292-4bc7-926a-341493e68242
6d505305-dc5f-4dc7-8721-817f444ff7ee	d681e327-7e74-4f6a-811f-e006470e568f.rna_seq.augmented_star_gene_counts.tsv	4239943	66072c06-f251-4f0b-b6ae-12b407c52cc6	4a7e95e4-58b5-4e96-a029-98f294b3cd54
e37e5793-921d-4930-8f22-ddcd5f881fe6	82d0130a-9bea-443b-bf46-32fe0a2ce84c.rna_seq.augmented_star_gene_counts.tsv	4242994	67eef990-5ff4-45d1-843d-d22d7848f130	f2deda2c-63c8-4b4f-a725-381f00298cd0
307261f2-f88f-4658-b6d1-98ef946148e2	75d91076-9d8a-415e-9ee6-00b877e55874.rna_seq.augmented_star_gene_counts.tsv	4239847	6623fc5e-00be-4476-967a-cbd55f676ea6	685b5df4-0620-40e2-aa09-0dd736bb5e2b
23bf74db-bb4e-44c5-8473-e651b818e460	308e15c9-16b0-4f24-b9dc-e9dc91038579.rna_seq.augmented_star_gene_counts.tsv	4258207	9d95a65b-e41d-4f93-92d4-99dce29ff40d	139c8065-f56a-45f6-bc7e-7841f85a31ae
2d75b6a1-0f93-4c6a-9554-73a214969c6b	1cbbe329-a471-425e-b14d-e9043fce6926.rna_seq.augmented_star_gene_counts.tsv	4261873	69a68fbc-e43d-4652-85ee-693211bded47	d49b5007-2fc8-46e0-ae99-d65cd446e436
040d00da-2bc9-49d4-bf6c-b4515b6a2bbf	d4f91697-1c39-4398-bf2f-85217a22ddff.rna_seq.augmented_star_gene_counts.tsv	4241540	6b960b58-28e1-41c6-bd6e-7e669c6aa4ef	e85b2b0f-993f-4c37-8ed5-53d384ac18e1
15d7e135-acb7-46ef-a8b1-f424e40a9e4d	e20191d9-fddf-47a3-9ff9-d4a36af7d762.rna_seq.augmented_star_gene_counts.tsv	4256006	10c9be1e-2cc0-45e4-8d2c-c013ea63ef05	181ff04b-8315-4069-a4cc-e102796ecde4
a39993c2-0b95-4df1-b501-b1a746633449	9b652843-9c30-4c21-8c39-ef9e21ec4ec6.rna_seq.augmented_star_gene_counts.tsv	4236119	753d5d49-3b40-4737-9d4c-b1ec29cc2692	70c927bd-ab54-4e15-8521-5e3a5035dea5
aa2ab118-b3cc-4452-a29c-104f80f16f8d	752ec80f-0c1d-4c66-9927-a32f2f9dfb2a.rna_seq.augmented_star_gene_counts.tsv	4229072	be9bf36a-12e1-4386-addf-1686dc8b49de	6526e884-ca7a-4f10-9cb8-fe8fa90f1dbb
a04fdd52-6d4c-4dc6-b63d-fa67ecfe4744	d7d4b68a-ab93-4b9c-9cf6-88f15299e306.rna_seq.augmented_star_gene_counts.tsv	4245556	be9bf36a-12e1-4386-addf-1686dc8b49de	f6ad04eb-19cf-461c-b274-8cf0b640ad34
4bfe1281-919d-47ee-afc7-2b373b113674	a615ef14-a590-45b2-91c9-74a3cae19619.rna_seq.augmented_star_gene_counts.tsv	4227208	becedbfd-b2aa-4dde-b7f4-29e6f59ec32c	e2da00f3-fdb9-4ab4-964a-6828568e2e6e
e8d97ce6-190e-4189-a148-5a8d9f4215c3	d244c9fe-f289-417a-af42-85591ef4fdc6.rna_seq.augmented_star_gene_counts.tsv	4254733	4d51159f-ab2f-40e3-a363-847c3654431e	de71b625-2b73-43a7-9bc0-89d6a13d0d52
0427af63-b665-4c57-874b-65222c200bfe	99296d22-e605-49cd-b37f-a1b900be5d53.rna_seq.augmented_star_gene_counts.tsv	4237528	78582fbc-dcc7-48ae-9f95-5271c9bc5b72	da0ed50a-e7d6-4a78-8bb6-cfd80f6e2ff6
c4ceaaf8-4803-45d7-9937-42d25db60148	9ae5c03c-326d-4492-9cc3-4ba17beb09ad.rna_seq.augmented_star_gene_counts.tsv	4246000	75b3fe55-1a63-426e-867e-2ef52f54778d	6961fffe-50b4-4296-8390-196b6070f739
363736c4-cc2d-4920-a10b-bd0de899cdb1	387e08dc-a77e-4dd7-939c-1e6f515e692d.rna_seq.augmented_star_gene_counts.tsv	4253724	76ace6aa-0505-442c-978a-f889cf2d44bb	46f79f16-4d38-4a71-ad9e-24037054966c
c4241ab5-95b7-4870-aaed-55541756c42f	a2b214c2-a5d4-4ce6-b505-e1438027236d.rna_seq.augmented_star_gene_counts.tsv	4242278	78e1da41-127c-4e9c-aaaa-77a0d94c31d0	b1de1587-febd-4e50-99ac-eb3dcb23033a
6ac73ea5-48e8-40d8-8383-fa28991813fd	8832d658-24d2-4d12-a025-959d5eed1271.rna_seq.augmented_star_gene_counts.tsv	4231860	796b593f-5886-4a27-bf94-7ea8df325e1a	3c70741c-621e-434d-b98e-6561d05a1b4b
e38111a3-54f9-4229-8803-fc74e0c12c55	d77c2ca5-196a-4426-84e4-0ffa4a3667ef.rna_seq.augmented_star_gene_counts.tsv	4245152	784de7ac-8424-42eb-83d4-a1bebaa42b97	289f5433-4834-401f-9361-efc8e883e630
fd4bd1de-fc4a-42bc-aca5-5ac16ec14118	8634f872-177a-481f-ba51-62864c569001.rna_seq.augmented_star_gene_counts.tsv	4262464	7aedb46a-48ec-4e0e-8baa-c9ea4c4a7cf1	9d657232-b6b4-4100-833c-5f94059a9ba7
d5120825-ab1f-446c-af1e-3be57846a15b	ed178c34-0b29-4f65-bdf5-a39969111ca8.rna_seq.augmented_star_gene_counts.tsv	4232469	7c2a8440-0206-4039-8474-8d62f6c7de0c	9d772786-6ac9-4e52-9899-023ffa7247d2
0ca579b1-763e-4f6a-a071-c6514aaa2f11	c93e78f6-1c35-4139-a6b4-c29c229c8b68.rna_seq.augmented_star_gene_counts.tsv	4236576	7d9d3522-ec3b-4efe-8c8e-c0e675276ef5	a7e71eac-1768-4fc2-8eba-1576d22e0f43
bc39baa2-786e-4d9a-874e-a7f4febc3be2	bb7098ae-862b-488c-b67e-01ed682ec783.rna_seq.augmented_star_gene_counts.tsv	4243788	a6cb373a-1604-4e25-bd81-da6c3e4f06ee	a8484534-e92a-49a7-8818-d21606d19701
f45af277-1f94-4cdd-97d4-8ccdbd7ff18e	a41a8b37-2a35-487f-8a4d-ffa0f31b7839.rna_seq.augmented_star_gene_counts.tsv	4250718	7dcf550c-90ce-4f63-aecd-0e46897e2a3e	7df59ca8-7e51-4581-9d7f-8bba0395ce17
3fafe34a-38e2-4645-af4e-0d77fd5464c1	e7e4c883-af18-41bf-9383-e5b9f354bc8d.rna_seq.augmented_star_gene_counts.tsv	4232912	43b3bf47-7313-4dfb-952a-ec0b9d48e16c	8718f7f1-a95d-4245-9b00-6c061b69a1c6
3173d46f-7344-41e4-bd4c-027fe5b5ec06	876216c7-72a1-4b1e-bd2b-fcb125ca91ae.rna_seq.augmented_star_gene_counts.tsv	4243729	7f0bbba1-9bc3-45db-bdda-eb3319bb15d2	c73178ad-f042-47ca-af89-343a647076b4
f69ca0e5-201f-4066-81a5-c5b9c8a5012c	23b39087-8003-4e5b-a1f8-b50b0919bcca.rna_seq.augmented_star_gene_counts.tsv	4240425	43029932-feb0-4658-97fa-645c1e775009	2dd17e3a-3034-4bb9-8a79-d0c89fa9ae21
7140b89b-50b6-42ed-a69d-1cbc7901d530	071e21e7-a494-4d87-ab48-1cb334e0d992.rna_seq.augmented_star_gene_counts.tsv	4243780	56bbd282-b88d-4730-9242-ab97d08dc83a	e46b29b9-c697-4739-b292-398674a5adb9
d3badb09-df1e-488e-ade9-97f1925b5649	aae57dd0-eae8-48b0-855f-2cd17c9f524d.rna_seq.augmented_star_gene_counts.tsv	4238663	441919eb-8c9f-478c-bda3-8de4f8295e8a	e3cf8f8c-8fe6-45e2-b786-7db5590c08cb
c4a9a1df-4397-409e-85ec-30e0789377c2	18e5bf73-efdd-4c75-957c-68a94f6cb396.rna_seq.augmented_star_gene_counts.tsv	4258554	57cf380d-ab52-467f-b9ae-740b2f84c820	2cf478d5-5400-4724-bf36-89bf1df26284
309dcac2-7efa-467c-9dc7-222c130b0fec	d29744c4-3aa3-44b2-83fb-0e74ba697cd9.rna_seq.augmented_star_gene_counts.tsv	4268333	59be60a3-e0f6-4d63-b98c-574ef92428c4	0177791d-d02d-4433-81ae-458a93fdd60f
ccb87d7a-2729-4017-bc17-10e5a67bd5cc	0557d817-20e0-496f-840a-7a15d6da1694.rna_seq.augmented_star_gene_counts.tsv	4236583	59be60a3-e0f6-4d63-b98c-574ef92428c4	97269c0f-b638-473d-9d44-8ccc770a0039
e58f3dde-82f6-4a5d-9909-8f5659a26915	9bf53a64-2c24-4cf7-8419-f57b1936aa8c.rna_seq.augmented_star_gene_counts.tsv	4244837	59d60247-e549-4326-a672-50b05c13a291	75e9ad4a-ae3e-4331-9c35-0ce639ed3009
0a7dc8b9-4196-41d3-ada1-a50cb36bfd2b	3c9c665e-9327-45f0-b412-224e8948deb2.rna_seq.augmented_star_gene_counts.tsv	4215648	5cd79093-1571-4f71-8136-0d84ccabdcac	081947cf-1635-4a57-9903-0c405ead6d84
8c600781-5238-4b46-80bc-aa2710c1ed3f	c285a0ef-5076-4265-be61-98c064242718.rna_seq.augmented_star_gene_counts.tsv	4257108	5cdae21d-eee5-478f-932a-0f51fcf5f031	9eaa7f15-8a97-4a49-9e93-b5790a1fade0
6487c7e6-38ad-417c-8009-6c899fe74a64	687d5cbd-0877-4e31-86d7-9fcb32a82f10.rna_seq.augmented_star_gene_counts.tsv	4217812	6f18f96e-c0c9-4cc4-9fb2-cba8949d5402	71ca5ed1-c8d8-4b05-aaa1-c4051976fe1c
416defdf-a4f7-4305-97ff-d3b3ebce672f	0dacd83e-7fab-4064-a25c-c1de66be5305.rna_seq.augmented_star_gene_counts.tsv	4271956	8c51bbcb-7c8d-47ad-9193-70ca157c6900	8cf391f9-d743-408f-8891-2c49db90907c
0a06329d-82cd-41a9-822e-43cfd49e63a2	a7b067c9-a62a-4d3d-8c4e-668830f7441f.rna_seq.augmented_star_gene_counts.tsv	4239076	5e4187c9-98f8-4bdb-a8da-6a914e96f47a	24eaa7eb-502d-4c9a-b390-507b51c53f96
50260fba-c435-480a-9bb8-f2839ba499a4	1d390e7f-bbbb-45b5-9466-d199f19106b2.rna_seq.augmented_star_gene_counts.tsv	4235352	8c7e74e0-71ef-49b8-9217-94b8ef740ef9	238e4064-4aac-4c75-a506-b19bc7f3fc3c
4e98f490-cbdf-4864-8cc3-b5f9d3c95146	ef2a6bd9-fe3b-4b67-942c-89f3a34813ad.rna_seq.augmented_star_gene_counts.tsv	4239942	4842bac3-abaa-4900-871f-f2c3ba6457f5	061e539b-4cde-4e37-bbcf-30937ce689c9
e2b3728b-9827-4a13-b52c-caabd58f902e	b4b81763-61bc-469b-a048-eba733193262.rna_seq.augmented_star_gene_counts.tsv	4255364	48ff0420-0f19-4e9d-a75d-6c54949a461a	4c932085-e46b-4544-a32c-c38b2bac837a
7be570ba-7f69-431e-88c2-614e92bc88ae	381e687e-c27d-4794-981b-7c3c596a0246.rna_seq.augmented_star_gene_counts.tsv	4230265	491d5ebb-e9ab-4b17-acb8-630ff9fef0f2	a00cc4fb-6852-4869-89a7-f9f2fc941ccc
68814d4d-9db8-471f-b4b3-5c2fecb10773	baf9135d-d8dd-4e04-9115-4055b81fae05.rna_seq.augmented_star_gene_counts.tsv	4238472	45c3975c-d333-4237-93f7-e12dc2451c38	ef196594-35dc-4ba9-8beb-1efe72d59e6a
0094f9d0-45ec-4aad-bca0-71c60bdd7113	cafc9e36-c5f0-45df-ad03-16210ff0d870.rna_seq.augmented_star_gene_counts.tsv	4256688	4922cddc-575c-4b8a-8245-ce5f6876760c	27c9fa1c-e5e1-40d3-8d25-81f10d27d984
be6f8b24-e668-41c6-89f7-f4cdc8533cae	63afc197-8c49-4150-a98b-61c47f182778.rna_seq.augmented_star_gene_counts.tsv	4212428	478eb8aa-50b8-4ce5-98e4-d518ede4b174	6093f268-1c3f-4fec-bde7-fc3721ecaf8e
c8c7b9cc-7015-4405-a7f5-f60587de285a	c091a9db-8d3f-4dfb-8658-b6b8020c1d5c.rna_seq.augmented_star_gene_counts.tsv	4252835	ccb22ecc-6e18-44b8-ad48-6ab51314b16e	530315de-d048-40f6-b0cc-3c7fb9875e46
c95a37a1-d3cd-421c-bc5f-0f8dc448f64c	ee6709eb-718c-4a0e-8b57-3068e0e0fbaf.rna_seq.augmented_star_gene_counts.tsv	4233443	ccd4a24b-d8cc-4686-9dee-c98b0c5a8d21	e4dee88b-58d0-4953-ad4a-a2df876f3c95
97387357-c741-43a6-9b3a-55c925f9a516	6e79eeb3-9eae-45f4-92a5-fba71c154c1a.rna_seq.augmented_star_gene_counts.tsv	4242177	cc510968-fe52-4109-a79f-74f216b48c78	989450c7-cf32-4ed9-a74e-259a9be428ac
d914654b-ec4f-4be5-a525-2997a4b39279	f77281dc-f8c5-4da7-b151-873b03e986ad.rna_seq.augmented_star_gene_counts.tsv	4240552	cd3faa15-743c-476f-ab0d-f205b14126b6	8a0c0515-abdd-4e78-9205-bd8f80f60397
5113a198-1bfe-4d4e-8e17-4c8e3359061a	9dffcc09-6ccd-4f12-ae6a-1b8b93fcf29c.rna_seq.augmented_star_gene_counts.tsv	4238195	ce9e0309-9756-42d2-ae94-d91264a79498	cef6023a-2fbf-44ee-a9b3-df78707bd85a
6129ca9a-5466-4cf5-be19-a4e3134659cb	db998871-01ff-4a39-ba06-fe3fb1183584.rna_seq.augmented_star_gene_counts.tsv	4257893	cea9d8f9-e18c-4947-a461-5f712e3c1e6d	c3927b5c-d641-45e5-87ea-9cc18c7ec85e
9c99e8d0-a96d-4252-8ea8-e15bfae278c3	3bbc2702-3fa1-455a-9c68-bf082850d9be.rna_seq.augmented_star_gene_counts.tsv	4239589	cd781589-3820-45a2-906b-8d60cd02f3ef	f5678056-2dc2-4f1c-87e9-4fba6c78b460
e21262db-a694-4461-b1b0-e52c0891113a	04de1f79-fdfc-4662-bab2-a3ed667c7dea.rna_seq.augmented_star_gene_counts.tsv	4229610	d071c16b-7cee-45ed-8ec9-612418143815	54fffa7d-7d20-4ce4-8fe0-29372a6f3c82
7d0189e8-9726-439a-b5e4-b650bc33794b	488d0d81-4872-4204-b8e8-745e64a35d65.rna_seq.augmented_star_gene_counts.tsv	4257448	e1119732-3e97-4259-bc69-dc4269d9496d	dade6383-329a-4443-bdef-939c34d8c5a0
1dacccf9-58ae-490f-9f3f-31c82f93b3b8	b707621f-1f89-4058-be18-33020b9ebec3.rna_seq.augmented_star_gene_counts.tsv	4244756	e112b452-8850-4353-bfed-0dbdc243290b	a4910543-8bfd-4cd9-9eab-cf16aead9537
79d67844-5389-40ee-a1fd-5b19ecf81b73	d251e6b4-0c25-42ec-b090-daa81ee80a0e.rna_seq.augmented_star_gene_counts.tsv	4261671	92654f8d-5137-4ffd-aaa3-5ae38eb88226	c685196b-c3cf-49fa-aae4-f6ccbe04779f
9e5ecae5-faf0-41a2-a795-d1b4db79486a	a4cf670f-1627-42cf-9917-fc2c89708353.rna_seq.augmented_star_gene_counts.tsv	4234582	91a2f2af-e4b1-4a0b-ab20-6a36ce63c533	072ae9bc-16a5-4c63-8ec6-7b0a4d3835a7
5755f322-5df5-4b88-9c79-640167775c12	8bf23a6b-8ca6-4fcf-b4e9-a14c3a875526.rna_seq.augmented_star_gene_counts.tsv	4227452	91a2f2af-e4b1-4a0b-ab20-6a36ce63c533	529056f9-7bdf-4675-bff7-a82abddf5734
4c941474-f3e0-4735-bad0-cff8894fb08d	d474de4c-c01d-46f5-92a6-7513f7a38eed.rna_seq.augmented_star_gene_counts.tsv	4256818	92529232-8504-4541-b7e2-4df8f497c413	086eac10-6ea8-4cc4-a6e5-91f051e50c54
1320db11-22a5-417f-8ec7-65c0bf4681a2	9926a02f-9fa7-42c9-bfa1-e6ec45018fed.rna_seq.augmented_star_gene_counts.tsv	4246161	93ed6066-b567-4e1c-ab81-23370f9d3452	7242979b-b467-47f4-b351-cdebbfff32e0
c9920595-31f2-4977-b6bd-c0fa3ffcf461	b0c13073-8725-4707-983c-506fe46205d7.rna_seq.augmented_star_gene_counts.tsv	4251965	94b95984-b2fb-4e42-8887-45e7086c3179	43993e01-588a-40de-80ec-72c1a66fe70b
9b2a1467-775c-48cf-9a3c-e259ccd344e4	08814ce5-fdf0-4f06-aabd-bf7b2738cf43.rna_seq.augmented_star_gene_counts.tsv	4233742	95873e61-afdb-496c-9f77-3f9beb008cda	c9e12d18-6092-499f-92ae-6fd6b16f2acd
f6565f25-4317-4615-a437-af79da929ecd	8643d0bc-0acb-4d6e-b6bd-5a997d2fc39d.rna_seq.augmented_star_gene_counts.tsv	4255898	9434687a-197c-4959-b6b8-9c05f1dd7f53	38f37f0c-75d2-4a56-b62a-9472a9c3ae13
e94299a9-67bc-4c30-963c-1476fbb7d5ff	3cd924c3-5000-49de-a253-92d1cfa9a09a.rna_seq.augmented_star_gene_counts.tsv	4242061	96312510-c126-485d-8109-ed81844a1dc3	46fecdc9-9d0d-41cd-811a-28731f0b7f92
5405b59e-44cc-4745-b838-ca279210cbed	1d6fed92-2d3c-46b6-8760-31bc1254cf65.rna_seq.augmented_star_gene_counts.tsv	4248195	94b03e1d-50ec-4680-bffd-7086d1536ff2	fe0ddcfc-f6e9-460d-b8e6-5187ffe8eb4f
8ced7ce3-86ec-4bc8-afce-8fcfb06d8be4	d1adf0be-5afe-4df7-8f88-dbf7521bcdac.rna_seq.augmented_star_gene_counts.tsv	4257607	02e6f999-24f2-4ad2-9b92-df3ee2b082e5	3182e60d-be44-4f03-ba0c-431e0c1f1d5e
934aa789-6d42-4b2d-8a74-7d482d79ed8b	0c80ffec-6290-4b81-9dba-cb64d142b8a8.rna_seq.augmented_star_gene_counts.tsv	4248675	ba80db4e-d899-4da4-ae49-5263d98e1530	bc4ef13b-1ab7-4929-953d-45592691394f
56e43b33-6dc7-496b-bdee-75e5fed5d502	92b7faad-a817-4464-a074-9b64bf25fad5.rna_seq.augmented_star_gene_counts.tsv	4243021	626b4ff0-2188-4a14-aac8-6703c624917f	6d1ce13f-530e-433f-b2a3-f30793b0b003
fad07753-c9c6-4eba-8f43-09740bff6d69	4e3fbf45-1a73-437b-8d85-29aa0c8ac6b0.rna_seq.augmented_star_gene_counts.tsv	4237457	baf2afc8-f16c-488f-947c-efc9083c6bef	5a4c0145-86eb-40ae-9983-adb13652a9a2
dafb2454-1ea7-4cb6-8b3b-2b5b6f19aa89	75525261-bd54-4e19-9f86-ab7b9cea3388.rna_seq.augmented_star_gene_counts.tsv	4236652	606fbc6a-b41b-441d-9401-51e54912bf5e	e4ee648d-3a2a-4ec7-a888-d6888ddf0171
19264a73-b106-4b24-be01-0a9a137c6de9	2966096f-4a35-4dca-ab38-ac86074fa29e.rna_seq.augmented_star_gene_counts.tsv	4249540	62d70067-ff77-4f95-8b69-f537abaf74ce	781d285c-5b2a-4d42-b35e-3840d954070b
131d96e3-0799-4956-a752-dc244a05c493	8ddd5f98-9ebc-488d-830c-817ebd796939.rna_seq.augmented_star_gene_counts.tsv	4227316	6397d7bc-9cb1-4a84-81ad-76954e0a8cee	ee6b71d0-3596-4669-b138-af822c2c3c6b
5e05ff45-9f44-484d-889f-529e2bfe2a48	bb10d315-6038-4513-aa41-d50f20295997.rna_seq.augmented_star_gene_counts.tsv	4245448	b956df1b-bc77-4bdb-a5bd-5dda7b4c8da7	3f1e9bda-addf-4e24-a92f-123085bf40bc
f6cb208f-cc43-4245-8392-dc5ada57bb9b	ca8b34fa-ab70-42c1-8e81-8b28ba1a8f3a.rna_seq.augmented_star_gene_counts.tsv	4251309	6412854a-f874-469e-9d1f-8bd3ae5bd41d	0dd8e6c7-9b41-4489-924f-bddf7d189eb3
d14d5953-f379-4adb-9a1b-028f91b1a9e6	c63a27ff-1844-4b4f-9bc7-ac4d00dc0de8.rna_seq.augmented_star_gene_counts.tsv	4232616	418c11e8-2670-48d5-bbf5-95b46bff1201	03eb5ba8-0307-49b0-aa05-003007d79107
09f9ebad-e7cd-4c20-9eab-8fd2066d9051	31c69703-e318-4e31-aae8-c6cfabe61bc3.rna_seq.augmented_star_gene_counts.tsv	4244293	b97bf89a-7a85-4eef-ae7e-f787aead1f0a	3ad0093a-e57a-450a-b0ef-942c9b67a586
fc203d80-6254-402c-8c8b-a5500bfa909e	f4cecad7-2cca-4990-9d88-115b6b201cc5.rna_seq.augmented_star_gene_counts.tsv	4241423	6439621e-da61-4723-91cc-c5d87d0a4abc	a6cd09dc-ac7c-4bdc-9bb4-14f8cce6642d
e748021e-b8ec-4b17-8b59-ce9d0a3d42e1	a12e5c24-f0ea-4770-9888-20e1c562e436.rna_seq.augmented_star_gene_counts.tsv	4235139	991e1427-3c01-423d-abfd-4584302ca72c	9113cf96-0feb-4e13-b1d5-0ddd12c2cab7
e20d0db7-984a-4bcf-9f1e-54ec63d55a2f	9e563a6c-1c6f-4901-a1af-f1ef2d8da025.rna_seq.augmented_star_gene_counts.tsv	4224223	b8b6cebc-26dc-43ae-a94a-20da6018f7ae	bc05cd4d-188f-4634-b6e4-c72a3683afed
0c279a15-1250-4923-bcde-96cc3fd32d42	b72689a1-2c14-49db-b489-f1627353a024.rna_seq.augmented_star_gene_counts.tsv	4225248	993103b1-e5a1-4c33-8629-be53ebc41d64	a36231aa-f304-4bbf-aa86-b9547916c097
e8149278-3269-4dbe-9500-7045fd56cd2f	2f05f114-9769-48e4-978c-6bfe1f2f372f.rna_seq.augmented_star_gene_counts.tsv	4221669	9857be0c-aeca-4a43-90b1-0535bd08e086	571468b9-6fb4-40c6-8830-1ffad5419b60
eb914a22-6e3f-4296-89d4-a960902fba2b	cd23ba96-cc18-428d-ae3d-67a7a2dd3c91.rna_seq.augmented_star_gene_counts.tsv	4256635	9938ce5c-e74e-446e-a932-f096f85cc3b1	09d6f42c-5e9f-4adc-bd8c-e5dca597fc01
b4835808-46fa-4b6c-a933-92acc9908319	22c90647-bf63-49e1-972a-0ff9000b674b.rna_seq.augmented_star_gene_counts.tsv	4236211	98e709e7-e195-4b37-9537-f6081affb609	4320c739-978f-4ebf-85c6-23d4735a38c1
e0b65eec-7c30-4607-9cae-c8e8463c80c5	e90c1051-744f-46e5-bcec-f95d34f59e0a.rna_seq.augmented_star_gene_counts.tsv	4234783	b8aefc48-4a6e-4254-a57f-5f688399b582	2b7230c7-0182-4417-9861-03672629d98d
63adf5e2-d5cb-4937-a0ee-f2914e130b25	86931155-2879-41e4-8fa2-1f24826d8768.rna_seq.augmented_star_gene_counts.tsv	4251036	994ca1f5-ad10-44ec-aa21-71fc2940653b	2e532402-4279-4441-a7e5-0ed2b793a134
2a73a18d-eca4-475b-9c37-283feb92915f	553e13f9-e00e-4b05-b934-c3837ad4d02d.rna_seq.augmented_star_gene_counts.tsv	4241758	7fe4670d-4626-459d-869b-ab15f478c6a7	8e464b23-588b-4d8d-a094-03efeb76789c
e4e099ea-7207-48b8-a578-d5e6d83054b0	c7e61a1c-fad6-4fc1-ba1a-49189d4fc0f1.rna_seq.augmented_star_gene_counts.tsv	4241870	995fdab7-7284-4d33-befa-ec22aa7c6479	ea748969-579b-43dd-b2cd-1b0ac46b64ea
dcac8f3c-d282-4ac9-9194-b1461966c795	a191b96c-cc06-4a58-990b-57ee27335d5c.rna_seq.augmented_star_gene_counts.tsv	4234995	81e32f39-3aa0-468b-87ed-dd2eb6165ddf	f2b7091e-ed85-4546-8f11-307154153d31
fd121fe6-7529-4a92-a324-2186622180b3	5c66dcbd-024b-4a7b-b3aa-bbbaaf91ae78.rna_seq.augmented_star_gene_counts.tsv	4241370	805bfe39-3695-43c2-93e4-d66d0559b89f	d5d86fc3-a720-43b7-8125-160f3af04de0
12b68e56-a83f-4b65-bb66-59e8522acbc9	07aa7c0a-ef47-495a-93be-b23a799d71d8.rna_seq.augmented_star_gene_counts.tsv	4233799	81e7a3d3-be70-4834-8018-4d2cc077a4e6	600a6f89-e714-4258-b4e7-33240123bfc6
75a7e5eb-1db8-4858-9a9f-78abea32ccd4	f1060adb-bee8-41f6-8997-2926d8967f33.rna_seq.augmented_star_gene_counts.tsv	4241650	807b62ed-d3f7-4211-83be-754386ff2c96	4949d427-3b3c-408d-8035-c884bb41e41c
2e7a0005-4efb-4121-91d9-c2ca2cb5201d	f9a27067-7485-4c9f-986b-878aa6cd132c.rna_seq.augmented_star_gene_counts.tsv	4251670	f801aeed-dc43-49d7-a319-84c8851979d9	5f5cddc0-71d3-4bf4-a67c-66550596cf8d
ffeede9a-d9a9-4836-8c56-39f12a5fde0e	74179e5e-2d3c-417e-8844-6740ea9fb2e5.rna_seq.augmented_star_gene_counts.tsv	4249460	f9eb88f7-9293-46bf-ace4-a746e4ff80dc	0b2e3720-4a7e-44cd-9e38-7d883f559c1c
6d0f2c52-47f8-4032-8468-38dcc578ed6a	e4559121-091f-41f2-9559-2abb1bbfd229.rna_seq.augmented_star_gene_counts.tsv	4249152	fbee40f1-d6d8-4156-8d42-36e09bb9f095	25b35473-484c-4908-ae47-b6e6ed2dfb99
5b318f75-dda6-4410-bfc0-2fd52030cae7	86538c2f-7f41-4a9b-bea5-f6126772f322.rna_seq.augmented_star_gene_counts.tsv	4231755	fb356957-f620-4d99-b675-1355a1d9f932	565c78a9-ae5b-49ba-b5fa-4c26250e174a
abefed1d-9f40-4a97-9435-4d9df47f7ebd	8b629c3d-0f28-4740-b681-6f064354f794.rna_seq.augmented_star_gene_counts.tsv	4253288	fc18d029-9be2-4fa0-9aef-6d647dc55f0b	f984e167-e005-438d-ac04-d4825043b128
95775d9a-4f7f-47c9-806b-acea8e01d40e	29789e2c-1555-46e0-8e17-8a252933d84d.rna_seq.augmented_star_gene_counts.tsv	4248671	fcef8cb5-fb2c-4bfb-82cd-6b9f3145182c	c1e94fa4-ace1-4ee2-9cdc-ec7b13e6bc8a
a572e59c-096f-4054-bbb4-90f2e2461d99	b87ce383-9333-420c-9184-62d9d1eadabc.rna_seq.augmented_star_gene_counts.tsv	4230981	e783e518-c1e5-4eac-8eaf-e2d65ccd9692	f2f2b11f-a4eb-4260-b2b6-822544adad60
c94fb480-7f46-4c24-bcb1-26f66a57c45a	92914efd-97af-48e2-b097-e91129f8c1b2.rna_seq.augmented_star_gene_counts.tsv	4245895	84a88e8d-1e65-4b88-aae6-bf4c7a7e4c33	c8426c95-e975-4a7e-9943-f5c513dd95ef
80c3e656-26e4-4b45-acce-fac1a0c09d28	e862a544-f553-47fa-ba8b-675e0ce7c5bd.rna_seq.augmented_star_gene_counts.tsv	4248935	8539e15f-ba40-4219-aaeb-08d0ab101311	efddcf44-ac69-436a-ba29-261e8dc6ad55
3e0cc1e4-0882-4e9b-9373-34bcbce097d7	d9a1fa44-0877-423f-9beb-55f3fc936f7b.rna_seq.augmented_star_gene_counts.tsv	4243103	8577ffcb-242e-40e2-98d4-2831d952be34	2fb2f7f4-2435-4ac0-a405-a342e15ef7cd
892928f7-8239-4d15-812b-046f9192d7de	0d6fbefe-4e21-4762-a476-9c899d4a94b7.rna_seq.augmented_star_gene_counts.tsv	4245106	83f26720-007c-42c9-a7de-7484bf8afa89	2c66d45a-c014-4fbe-9ff2-4ca17ec59ba9
d2a12641-a25f-4aab-99a4-433cf664ae73	934807ee-e303-43b7-938a-1721c6c31584.rna_seq.augmented_star_gene_counts.tsv	4231194	324bcba2-f6a4-45a6-807c-215bdffcca21	7fd5702e-2d7b-4b79-b2d8-5ca4ca33cf65
